,0,1,2,3
0,-1.705528921233109,0.9007540940851606,1.302565161813814,-1.7459819891920498
1,-0.7962055711110491,0.7407122097376792,1.0497035721995385,-0.8087393874745544
2,-0.6833703413768417,0.6983890761447289,1.014160020206014,-0.696721365159366
3,-0.5319969649243722,0.6765272516934862,0.9684912344675528,-0.5423807653643017
4,-0.5739452104479822,0.6755119919708186,0.9847225259883279,-0.5879236227442366
5,-0.25715694572904396,0.6523799822294826,0.8806238464735869,-0.26079672347883526
6,-0.35865168351141713,0.6504364813320728,0.9117219131318559,-0.36409831823813704
7,-0.32310754766631966,0.6482126039726974,0.9033050353849952,-0.32886881592183254
8,-0.2960009049090618,0.6425883656751171,0.8908152012284102,-0.3012268577266474
9,-0.19593633483937298,0.6374055754832766,0.8580926717328289,-0.19831120725443602
10,-0.2988669689645783,0.6407467139546718,0.8955824610924272,-0.3048135500500467
11,-0.13985694630091094,0.6314274269478286,0.839073942869323,-0.14278163986970244
12,-0.18599303120483518,0.6338755810084103,0.8557962408431147,-0.1884437438510735
13,-0.15087482865419194,0.6317002444491867,0.8438021403804732,-0.1529289367157968
14,-0.1795896379411476,0.6299500136552979,0.8524862412480686,-0.18248946254009557
15,-0.12427710556874016,0.6266494712971632,0.8346853837651972,-0.12730721868683473
16,-0.2019408848557812,0.6321480982105808,0.8617788276356053,-0.20392047865458848
17,-0.12426851597459808,0.626606143148012,0.833703004173445,-0.12657432987246664
18,-0.0839023926144133,0.6251633744952497,0.8209895698129777,-0.08558916003172015
19,-0.18879212233063028,0.6295908143181238,0.8552263006656926,-0.19141493767761292
