,0,1,2,3
0,0.10999771632247558,8.472023737522527,11.319663290042216,0.05672622734337511
1,0.4844406973883834,6.694991373536624,8.58064494859607,0.4608878541651514
2,0.5975612653130856,5.877763241445072,7.517209766660631,0.5883678675373764
3,0.6406269680247152,5.689257363415365,7.076326775870238,0.635123115670446
4,0.662045008742427,5.585478621602617,6.857142256558487,0.6582135570760506
5,0.6692839680632948,5.501255514504165,6.773058813401475,0.6658522019492995
6,0.6847893392633881,5.448311786758472,6.618020376964702,0.6824401182679886
7,0.6826135231951393,5.390070514019093,6.63256395364094,0.680257167219353
8,0.688156310685135,5.431584778992852,6.5765062874778275,0.6863084496995592
9,0.6877464266758416,5.400490767974755,6.5926882189608635,0.6851140759805359
10,0.6922050501806012,5.417741087188159,6.520870768649599,0.6907328241824674
11,0.697327598314191,5.395954532948595,6.453552242615275,0.6962764019954775
12,0.7002102086839782,5.37356845051292,6.435905478767319,0.6988928513465689
13,0.699616188185538,5.373598934975563,6.45107246021366,0.6984643591761085
14,0.7011236225554893,5.3652846684405375,6.448207429861265,0.6994502732990411
15,0.7067037586045467,5.351698306126565,6.383359139382182,0.7052366941878336
16,0.7037205087464855,5.370775824491136,6.399591724925937,0.702588265039357
17,0.7060175756700097,5.365460534581795,6.395850376513969,0.704222710383403
18,0.7052440990289081,5.368917902603149,6.382958389115767,0.7040125418125595
19,0.7055967506664812,5.384028454513773,6.366605472717899,0.7047808453737548
