,0,1,2,3
0,-0.1015658909543712,9.527103772956789,12.414997203719848,-0.14425203775096201
1,0.4483405407388969,6.919242513630042,8.74648589468479,0.43588412294938517
2,0.5993897728146381,5.945501914938427,7.531636244035514,0.5870138851098746
3,0.6347251860454562,5.652645292462468,7.148339311371715,0.6280276656801187
4,0.6543122368640198,5.61055716695636,6.931903227980807,0.6507342304886377
5,0.6652227311990537,5.537078626229647,6.826003189134587,0.6618104757206158
6,0.6663185827062079,5.512782449542414,6.834440762917995,0.6616816951312765
7,0.6757871123858563,5.442278463525009,6.7150067109363425,0.6721905024160716
8,0.6870153011918615,5.458629005621489,6.578001651229964,0.685515056493163
9,0.6910697042630806,5.405332235915621,6.547879485879917,0.6885221348995523
10,0.6916527944167142,5.382790318680266,6.54844804855151,0.6893944448414551
11,0.6936914838627508,5.398183671845241,6.522891819081805,0.6902433153588916
12,0.6952870268078291,5.3696647454812485,6.5065515342008755,0.6925725458144544
13,0.6994754261361191,5.366815164925577,6.457889205893612,0.697993072113696
14,0.7001950857341458,5.36972653261038,6.454597583301154,0.6981694330845128
15,0.699737917864945,5.364914941250193,6.447796112959034,0.6981325997418558
16,0.7022799037179787,5.356514445641948,6.4165124195537295,0.701124211087299
17,0.704152624504515,5.361074035249788,6.4030778080578745,0.7026816276403888
18,0.7040592277064484,5.36496119908423,6.392692586959942,0.7031563604733724
19,0.7042502496554562,5.370554421477604,6.4059670392562476,0.7028805524150245
