,0,1,2,3
0,0.2667076593262278,6.284688684781704,10.716350093099779,0.15424098390276672
1,0.45877749988432925,5.42954960501338,8.9105974230377,0.41148242638964205
2,0.6295865153938537,4.5068669269414015,7.249938103247824,0.6047675899815985
3,0.7581847621186056,3.8758979113498637,5.759021313995217,0.7477223836006294
4,0.8656345755180389,2.9539885272825424,4.191635623665882,0.8595510963558118
5,0.9454322873604712,1.9864526210169515,2.7003691248942827,0.9447170586226199
6,0.9663795216522395,1.4020650967731898,1.9736366741561409,0.9654971609709423
7,0.9857235763307979,1.0239800457421506,1.387763313043267,0.9855128961041539
8,0.9887437634959098,0.8116850810204816,1.15691580497594,0.9885563726811505
9,0.9943635322027896,0.6274086784534669,0.8668597628564295,0.9943278672306697
10,0.9971632633108141,0.449484156834389,0.6204907965597407,0.9971366588883617
11,0.9978814691581347,0.38474076962618714,0.5353552889446012,0.9978619301099776
12,0.9986957797844659,0.3097661730900562,0.4205889656865641,0.9986901672098972
13,0.9988197626459502,0.2801549946378395,0.3918040703406284,0.9988151774899893
14,0.999227501173189,0.2401482988527386,0.3252239817317726,0.9992222866343088
15,0.9993901365164872,0.20804088422294253,0.2865329621000765,0.9993873077741452
16,0.9995752083832132,0.17324548290078082,0.2397248313240144,0.9995720381616232
17,0.9996891006657339,0.15190591417848823,0.2065691318902301,0.9996864677664702
18,0.9997475432177023,0.13599619300534868,0.18616602241887065,0.9997464526609109
19,0.9998172942982964,0.1162848695222299,0.15750307741913597,0.9998165820736785
