,0,1,2,3
0,-0.03086960966045368,0.654386924430288,0.811620526765245,-0.06373605219362558
1,0.0750495231166691,0.6168185719273042,0.764637017302784,0.05911903225643525
2,0.12426418194187683,0.5969905408764321,0.7408890911475353,0.11726761987729252
3,0.17978753401191266,0.5752256338384816,0.7175195767829405,0.17171768384792224
4,0.21260560408909243,0.5600631587126482,0.7019927078821997,0.20736595762993976
5,0.24712757305016442,0.5467412283934859,0.6870036646023757,0.2411346253339479
6,0.27398378724065153,0.5362938428584375,0.6744255645649864,0.2698877014841438
7,0.2873026845425052,0.5292000170393651,0.6671295519000787,0.2848384368689694
8,0.3075513145639368,0.5206732597413902,0.6575025403637814,0.30495854340671447
9,0.31144531380427054,0.5186739853092911,0.656083004168834,0.30916313056638767
10,0.3240725597662205,0.5120632213214766,0.6502141349625986,0.32080965350061796
11,0.34208327363081176,0.5038852589821782,0.6412109798771953,0.3403804275673316
12,0.34571968929548064,0.5005815154581886,0.6385752524957203,0.34324662473342854
13,0.35648475781814876,0.49736139943166396,0.6333941326883604,0.35463597310382194
14,0.36716719256243413,0.4913615680774975,0.6281010697270618,0.3655594314630893
15,0.37602318870997564,0.4875010972477274,0.6235830736187535,0.3746296782126746
16,0.3745771529768353,0.48870857457491784,0.6247098245078352,0.37305921099218864
17,0.3783527938720572,0.4851526359025287,0.622969264364594,0.37650403326387927
18,0.3828161904118496,0.48231991945606734,0.6202474027270138,0.3813870533678474
19,0.38976397656113815,0.4808015605411153,0.6172845713538161,0.38825217024192255
