,0,1,2,3
0,-2.106877198834432,7.872759526455591,11.223615295027475,-2.909279172793852
1,0.21536140369460519,5.170207806636797,7.807261086694052,0.056300487950699266
2,0.4610691469816811,5.254509626294745,8.42640228413828,0.37316898840738305
3,0.602197021630688,5.2460665817217516,7.791518638138045,0.5583478375416777
4,0.7139059250653161,4.046577826415996,6.166501860174601,0.6886012675192377
5,0.7851053106986432,3.3511382860940517,4.9145758712061225,0.7758014611004155
6,0.7983233364479733,3.1614735112911916,4.492416708573951,0.7771172970097572
7,0.8830958637214124,2.4667738211995953,3.4950466196552847,0.8778153462526251
8,0.9535249274672265,1.802676965698815,2.4536397436356765,0.9523456905926717
9,0.9616009764434875,1.5579821529884395,2.206944405775104,0.9601853493478384
10,0.981935569443269,1.1247545225237812,1.489608278048807,0.981292832329123
11,0.987432161264944,0.938527233603541,1.2696730003419314,0.9872032228655807
12,0.9911808837305079,0.7926071519166906,1.1120613550958203,0.9909338561634206
13,0.994837336774442,0.6078731525723235,0.838242213168927,0.9947391794921437
14,0.9963170810629368,0.499549150275222,0.6787519827719442,0.9962574668884919
15,0.9975505134463599,0.4416994078631291,0.5965395864190981,0.9975009359549893
16,0.9978114284247656,0.3972268309774251,0.5392823402994121,0.997774576953572
17,0.9980736061958188,0.3611710424356331,0.5019215082416397,0.9980219069520687
18,0.998792916237196,0.2962319861833791,0.40572510957768537,0.9987785811475867
19,0.9987090544006666,0.29294143863427896,0.4143837057017826,0.9986721747607293
